,id,year,doy,longitude,latitude,grid10k,covertype,fuelcode,area_burned,prefire_fuel,consumed_fuel,ECO2,ECO,ECH4,EPM2.5,cwd_frac,duff_frac,fuel_moisture_class,burn_source,burnday_source,BSEV,BSEV_flag
0,255.0,2007.0,20.0,-80.5223,25.7149,7306.0,1.0,1.0,0.0,296.243298,275.506267,462.02401,19.285439,0.7383569999999999,2.810164,0.0,0.0,3.0,1.0,81.0,1.0,0.0
1,358.0,2007.0,20.0,-80.5475,25.7279,7306.0,1.0,1.0,0.0,210.049164,195.345723,327.594777,13.674201,0.5235270000000001,1.992526,0.0,0.0,3.0,1.0,15.0,1.0,0.0
2,629.0,2007.0,20.0,-80.5264,25.7478,7306.0,1.0,1.0,0.0,322.1351640000001,299.585703,502.405223,20.970999,0.80289,3.055774,0.0,0.0,3.0,1.0,15.0,1.0,0.0
3,807.0,2007.0,124.0,-81.2633,25.8822,7760.0,3.0,1600.0,0.0,6220.097576,1999.75772,3347.594423,153.981344,4.499455,23.797117,0.023231,0.082115,3.0,1.0,15.0,1.0,0.0
4,936.0,2007.0,109.0,-81.2045,25.8898,7760.0,3.0,1600.0,62500.0,6220.097576,2041.37434,3417.260644,157.185824,4.593092,24.292355,0.022757,0.080441,3.0,1.0,15.0,2.0,0.0
5,1121.0,2007.0,234.0,-80.6248,25.8135,7766.0,1.0,1.0,0.0,291.6477720000001,271.232428,454.856782,18.98627,0.726903,2.766571,0.0,0.0,3.0,1.0,15.0,1.0,0.0
6,1559.0,2007.0,235.0,-80.5912,25.8338,7766.0,1.0,1.0,62500.0,330.6537,307.507941,515.690817,21.525556,0.8241209999999999,3.136581,0.0,0.0,3.0,1.0,15.0,2.0,0.0
7,1950.0,2007.0,20.0,-81.2874,25.9617,8220.0,3.0,1600.0,62500.0,6220.097576,2252.18155,3770.151915,173.417979,5.067408,26.80096,0.041316000000000005,0.145824,2.0,1.0,77.0,2.0,0.0
8,2153.0,2007.0,132.0,-80.9658,25.9242,8224.0,3.0,1600.0,0.0,6220.097576,1999.75772,3347.594423,153.981344,4.499455,23.797117,0.023231,0.082115,3.0,1.0,15.0,1.0,0.0
9,2229.0,2007.0,234.0,-80.558,25.8657,8228.0,1.0,1.0,62500.0,291.535686,271.128188,454.681971,18.978973,0.7266239999999999,2.765508,0.0,0.0,3.0,1.0,15.0,2.0,1.0
10,2769.0,2007.0,231.0,-80.5414,25.9025,8228.0,1.0,1.0,62500.0,290.751084,270.398508,453.45829800000007,18.927896,0.724668,2.758065,0.0,0.0,2.0,1.0,15.0,2.0,0.0
11,4117.0,2007.0,128.0,-81.5877,26.1127,8678.0,3.0,1600.0,62500.0,6220.097576,2041.37434,3417.260644,157.185824,4.593092,24.292355,0.022757,0.080441,3.0,1.0,15.0,2.0,0.0
12,3482.0,2007.0,54.0,-81.0793,26.0215,8222.0,3.0,1600.0,62500.0,6220.097576,2199.517495,3681.992287,169.362847,4.948914,26.174258,0.021121,0.074658,3.0,1.0,15.0,3.0,0.0
13,3282.0,2007.0,230.0,-80.5285,25.9328,8228.0,1.0,1.0,62500.0,314.177058,292.184664,489.993681,20.452926,0.7830550000000001,2.980284,0.0,0.0,2.0,1.0,15.0,2.0,1.0
